ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
-0.013195,-0.038491,0.025242,0.039039,0.008487,-0.012538,-0.021736,0.037068,-0.101894,0.024585
-0.011552,-0.039148,0.0167,0.04101,0.019985,-0.008924,-0.01878,0.043638,-0.078898,0.031483
-0.015494,-0.036191,0.02327,0.039039,0.018671,-0.009253,-0.019765,0.04101,-0.076598,0.047252
-0.013195,-0.021736,0.026227,0.030169,0.02327,-0.003668,-0.023707,0.037068,-0.079555,0.053494
-0.003011,-0.001697,0.032469,0.029841,0.02787,-0.013852,-0.019437,0.027213,-0.095652,0.053822
-0.000711,0.018671,0.032797,0.03444,0.022942,-0.015494,-0.022393,0.037068,-0.073642,0.041667
0.00126,0.023928,0.022942,0.044296,0.012429,-0.019437,-0.019437,0.035426,-0.093024,0.027541
-0.003339,0.020642,0.014729,0.037725,0.006516,-0.019108,-0.020094,0.027541,-0.075613,0.013415
-0.015494,0.005531,0.004545,0.038711,-0.000383,-0.020094,-0.025021,0.021956,-0.057545,0.033126
-0.024036,-0.00991,0.002574,0.029841,0.000931,-0.024693,-0.026664,0.005202,-0.045718,0.040682
-0.031592,-0.013195,0.003888,0.021956,-0.007939,-0.026993,-0.032577,0.019985,-0.016808,0.040682
-0.028307,-0.003668,0.009144,0.014072,-0.015494,-0.021736,-0.03422,0.025899,-0.020094,0.033783
-0.019108,0.004217,0.010787,0.004217,-0.011881,-0.013852,-0.036519,0.030169,-0.019108,0.064992
-0.016151,-0.006624,0.013415,0.007502,-0.017137,-0.00761,-0.033234,0.025242,-0.020751,0.069263
-0.013523,-0.026007,0.014729,0.007502,-0.00991,0.00126,-0.041776,0.016043,-0.028635,0.084046
-0.020751,-0.036191,0.020642,0.014072,-0.010567,0.003888,-0.038162,0.028198,-0.047032,0.094558
-0.008267,-0.016808,0.014072,0.016372,-0.011881,-5.4e-05,-0.028964,0.029841,-0.029621,0.07879
0.009473,0.004874,0.016372,0.022285,-0.013852,-0.019765,-0.027321,0.02557,-0.04079,0.052508
0.020314,0.014072,0.020642,0.025242,-0.021408,-0.016808,-0.029292,0.014729,-0.044404,0.035426
0.028527,0.010787,0.02327,0.025242,-0.017137,-0.027978,-0.031263,0.009144,-0.053931,0.022942
0.027213,0.000603,0.035097,0.021628,-0.013523,-0.010238,-0.032577,0.012101,-0.048675,-0.006953
0.026884,-0.001697,0.031483,0.011444,0.008487,-0.011224,-0.031592,0.010787,-0.054916,-0.001368
0.014729,-0.008596,0.033454,0.007502,0.010458,-0.027321,-0.030278,0.003888,-0.067729,-0.003996
0.008159,-0.013852,0.033783,-0.001368,0.006845,-0.018451,-0.026335,-0.003668,-0.089082,-0.008596
-0.006953,-0.018123,0.036411,-0.00104,0.010458,-0.021408,-0.027321,0.010787,-0.11175,0.005859
-0.000383,-0.026335,0.038054,-0.00531,0.012758,-0.012209,-0.022722,0.011772,-0.092039,0.022613
0.002574,-0.029949,0.042324,0.011772,0.00356,-0.005967,-0.024364,0.012101,-0.090725,-0.010567
0.001917,-0.03422,0.043967,0.006516,-0.001368,-0.009581,-0.025678,0.004545,-0.089411,-0.006953
0.000274,-0.035205,0.045938,0.013415,-0.003668,-0.01648,-0.03422,0.01013,-0.090068,-0.016151
0.002902,-0.032249,0.030826,0.020971,0.002245,-0.017137,-0.033563,0.016372,-0.089411,-0.001697
0.003888,-0.035862,0.033454,0.020642,0.008487,-0.017466,-0.034548,0.021628,-0.079884,-0.009253
0.003888,-0.036848,0.014401,0.031483,0.012101,-0.016151,-0.031263,0.017686,-0.044732,-0.004325
-0.000711,-0.033891,0.013744,0.027213,0.009144,-0.011881,-0.03422,0.009473,-0.022393,-0.009581
-0.006953,-0.02535,0.021628,0.024256,0.003231,-0.011881,-0.037177,0.006516,0.019657,-0.003339
-0.004653,-0.015823,0.020642,0.020314,0.00126,-0.005967,-0.04079,0.006516,0.034112,0.016043
0.006845,-0.01418,0.03444,0.017357,0.002245,-0.003668,-0.044732,0.011772,0.040682,0.019328
0.021628,-0.010895,0.034769,0.020642,-0.002354,-0.005967,-0.048018,0.012758,0.037068,0.051851
0.026884,-0.008267,0.03444,0.030169,0.000603,-0.017466,-0.044404,0.012101,0.04561,0.033783
0.020314,-0.027978,0.031155,0.041339,-0.00104,-0.009581,-0.042104,0.01013,0.045938,0.017357
-0.00104,-0.024036,0.028527,0.050209,0.004545,-0.007939,-0.04079,0.017357,0.041667,0.027213
-0.004325,-0.02765,0.017029,0.052508,0.015386,-0.00991,-0.041776,0.015058,0.086017,0.037725
-0.003668,-0.014509,0.017357,0.044296,0.005202,-0.008267,-0.04079,0.0167,0.106714,0.064335
-0.001368,-0.003339,0.014072,0.041339,0.016043,-0.002025,-0.042761,0.018014,0.113941,0.070905
-0.002354,-0.002354,0.009144,0.047581,0.020314,0.003231,-0.038162,0.023599,0.136609,0.079118
-0.004325,-0.009253,0.008816,0.046267,0.031155,0.005859,-0.041119,0.023928,0.140551,0.059736
0.000274,0.002245,0.010787,0.028527,0.037068,-0.004653,-0.042433,0.019985,0.155334,0.051851
0.008487,0.020971,0.013415,0.024913,0.031155,-0.018123,-0.041447,0.020971,0.151392,0.034769
0.017357,0.029512,0.019985,0.023928,0.018343,-0.017466,-0.037505,0.022613,0.138251,0.022285
0.015715,0.023599,0.018014,0.037068,0.003888,-0.013852,-0.036191,0.021628,0.112298,0.024256
0.008487,0.024585,0.006188,0.045938,0.001588,-0.009253,-0.037177,0.020314,0.117555,0.017686
-5.4e-05,0.011772,0.010458,0.037725,0.003888,-0.003339,-0.044404,0.013744,0.093901,0.022613
-0.004982,0.00126,0.013086,0.026556,0.007502,-0.009253,-0.044404,0.014729,0.084046,0.019657
-0.008596,-0.006296,0.015386,0.012758,0.00356,-0.004982,-0.041447,0.029841,0.089302,0.035754
0.000603,-0.013195,0.019328,0.011772,0.002245,-0.003011,-0.032249,0.024585,0.05218,0.036083
-0.003011,-0.007939,0.014401,0.017029,0.003231,-0.004982,-0.033563,0.019328,0.053822,0.021299
-0.006953,-0.008596,0.007502,0.021299,0.011115,-0.002354,-0.033891,0.014729,0.039039,0.013086
-0.007939,-0.004653,0.008487,0.020971,0.000274,-0.004653,-0.03192,0.012758,0.017686,0.005202
-0.004653,0.002902,0.015715,0.014072,0.000931,-0.008267,-0.035862,0.017686,0.040682,0.013415
0.012101,0.00783,0.022285,0.014401,0.00356,-0.006953,-0.037834,0.00356,0.055137,-0.005639
0.011772,0.002902,0.023599,0.022942,0.008816,-0.001697,-0.038819,0.00356,0.018343,-0.022722
0.003888,-0.008267,0.019657,0.018671,0.017357,-0.000711,-0.039805,0.001917,0.023599,-0.006953
0.000603,-0.009581,0.014729,0.019328,0.008816,0.002574,-0.049989,0.003231,0.02327,0.00783
0.001917,-0.002354,0.013744,0.014401,0.004217,-0.006296,-0.039805,0.000603,0.031812,0.016043
0.011772,0.005202,0.021299,0.013415,0.001917,-0.003668,-0.041447,0.008487,0.044953,-0.006953
0.016372,0.01013,0.012101,0.023928,0.005859,-0.003339,-0.038491,0.012429,0.046924,0.011772
0.01013,0.000274,0.013086,0.015715,0.009144,0.006516,-0.034877,0.020314,0.070577,0.019657
0.002574,-0.014509,0.004545,0.017357,0.015058,-0.006296,-0.025678,0.021956,0.107371,0.012101
0.002574,-0.022393,-0.00104,0.016372,0.019657,-0.003339,-0.035862,0.017686,0.15172,0.021956
0.004874,-0.01418,0.00783,0.006845,0.022285,-0.002025,-0.030278,0.020971,0.126096,0.002902
0.012101,-0.002354,0.006188,0.004874,0.026227,0.000603,-0.026007,0.021956,0.111641,0.03214
0.007173,-0.003011,0.01013,0.006845,0.028855,0.00783,-0.024693,0.025242,0.12511,0.035754
-0.00531,-0.00991,0.015386,0.014729,0.029841,0.004217,-0.030935,0.025242,0.116569,0.040025
-0.024693,-0.015823,0.018014,0.023599,0.031155,0.00783,-0.025021,0.028527,0.09653,0.058093
-0.031263,-0.032577,0.015715,0.041667,0.026884,0.009144,-0.025678,0.025899,0.055137,0.057436
-0.027321,-0.027321,0.014072,0.032469,0.02557,0.013415,-0.02535,0.026884,0.034112,0.069591
-0.015166,-0.015166,0.011115,0.034112,0.015058,0.0167,-0.022393,0.019657,0.009144,0.059407
-0.007939,-0.006296,0.008816,0.029841,0.017357,0.019,-0.031263,0.020642,-0.002354,0.065649
-0.005639,-0.004982,0.003231,0.030826,0.017357,0.019985,-0.033234,0.018343,-0.040133,0.075833
-0.002682,-0.007939,0.011115,0.028527,0.017029,0.00783,-0.030935,0.022613,-0.076927,0.081089
0.003231,0.001588,0.020314,0.036411,0.017357,-0.002682,-0.028964,0.027213,-0.104522,0.055794
0.013744,0.006516,0.024585,0.029184,0.011115,-0.001368,-0.035862,0.027541,-0.118977,0.050537
0.009473,0.00356,0.022613,0.021628,0.009801,-0.00104,-0.020751,0.026227,-0.137703,0.023599
-0.002025,-0.005639,0.025242,0.018671,0.010787,-0.00104,-0.022065,0.019328,-0.115692,-0.002025
-0.004325,-0.00761,0.022285,0.017357,0.014072,-0.003996,-0.023379,0.021956,-0.130804,0.015715
0.001588,-0.010567,0.020314,0.028527,0.014729,-0.009581,-0.021079,0.025899,-0.11832,0.010787
0.006845,-0.012538,0.023928,0.036411,0.00783,0.010458,-0.016151,0.032797,-0.120291,0.013744
0.001917,-0.016808,0.026227,0.042324,0.008487,0.01013,-0.021079,0.033783,-0.128176,0.011772
-0.004982,-0.012209,0.017357,0.04331,-0.00104,0.002902,-0.021079,0.02787,-0.113064,-0.008267
-0.011224,-0.014837,0.029512,0.04331,-0.015166,-0.003011,-0.026335,0.020971,-0.113064,-0.021736
-0.002354,-0.003339,0.028855,0.03214,-0.00991,-0.00104,-0.026664,0.025242,-0.107479,-0.008924
-0.003011,0.006188,0.033783,0.027541,-0.006953,0.003231,-0.028964,0.029184,-0.099266,-0.011552
0.010458,0.004874,0.035754,0.023599,-0.009581,0.005531,-0.019765,0.024256,-0.094338,-0.019437
-0.000383,-0.001368,0.036083,0.028855,-0.011881,0.003231,-0.022065,0.02557,-0.078241,-0.02305
-0.002682,-0.008596,0.027213,0.028527,-0.006296,-0.00104,-0.023707,0.021956,-0.049332,-0.006296
-0.003996,-0.007939,0.03214,0.030169,-0.007282,-0.005639,-0.026993,0.014729,-0.044404,-0.010895
-0.007939,-0.008596,0.035754,0.030826,-0.002354,-0.002025,-0.029292,0.015715,-0.040133,-0.000711
-0.012538,-0.014509,0.04101,0.035426,-0.00531,-0.006624,-0.030935,0.019,-0.02535,0.01013
-0.01418,-0.012538,0.036411,0.039368,-0.009581,0.000274,-0.029292,0.025242,-0.003668,0.012101
-0.010895,-0.011224,0.042324,0.040353,-0.002354,-0.00104,-0.030606,0.026884,0.02327,0.002574
-0.011224,-0.007282,0.039368,0.040025,-0.003668,-0.012538,-0.029949,0.02557,0.040353,0.011444
-0.005639,0.002245,0.039039,0.030498,-0.006296,-0.006296,-0.027978,0.024256,0.053165,0.006516
-0.006296,-0.001697,0.042324,0.016043,0.000274,-0.001697,-0.028635,0.026884,0.045938,0.028527
-0.00104,0.004874,0.038054,0.002245,0.003231,0.004217,-0.028307,0.024256,0.086346,0.033454
0.003888,0.004545,0.031155,0.006516,-0.002682,0.002902,-0.029292,0.015715,0.106057,0.047581
0.013086,0.007173,0.028198,0.002574,0.002245,-0.003668,-0.02765,0.008159,0.1054,0.040025
0.004545,0.008816,0.030169,0.002245,-0.000383,-0.007939,-0.03192,0.009801,0.101129,0.049552
0.002574,-0.005967,0.03444,0.00356,0.000603,-0.005639,-0.034548,0.007173,0.084046,0.054151
-0.004325,-0.016808,0.031483,0.008159,0.002245,0.000931,-0.036191,0.017029,0.088645,0.047909
-0.004325,-0.022065,0.026227,0.012758,0.003231,-0.001697,-0.032249,0.019657,0.082732,0.059407
-0.001368,-0.021736,0.02327,0.010458,0.00126,-0.00761,-0.025678,0.022613,0.076162,0.050866
-0.00531,-0.022065,0.019328,0.008487,0.002245,-0.006296,-0.035205,0.033126,0.06992,0.063349
0.005859,-0.029621,0.018343,0.010787,0.003888,-0.004325,-0.029292,0.026227,0.042324,0.073533
0.008159,-0.041119,0.024585,0.017029,0.006516,0.000931,-0.026664,0.030498,0.041667,0.027541
0.007173,-0.049332,0.020971,0.024585,0.008816,0.009144,-0.024693,0.029841,0.035754,0.047909
0.008487,-0.054916,0.019657,0.034769,0.011772,-0.001368,-0.017466,0.031155,0.042653,0.035754
0.006188,-0.061487,0.0167,0.040025,0.013415,0.000931,-0.027321,0.031483,0.049223,0.031483
0.003888,-0.050317,0.018014,0.037068,0.018014,-0.007282,-0.024364,0.031812,0.011772,0.048238
0.001917,-0.039148,0.017686,0.031155,0.023599,-0.012209,-0.024364,0.030169,0.028855,-0.008596
0.002245,-0.025021,0.013744,0.028198,0.018014,-0.003996,-0.029292,0.027541,0.024585,0.006516
0.007173,-0.011224,0.012101,0.02557,0.022613,-0.008267,-0.028964,0.024256,0.026556,0.006516
0.01013,0.002902,0.009144,0.020971,0.0167,-0.002682,-0.030278,0.027213,0.051851,0.010787
0.009801,0.011772,0.013086,0.009144,0.014729,-0.002025,-0.02535,0.035097,0.003888,0.007173
0.004217,0.013415,0.011772,0.009144,0.013744,0.001917,-0.017466,0.038054,-0.017466,-0.015166
-0.00104,0.009801,0.011444,0.010787,0.015386,0.003888,-0.024364,0.03214,0.010458,-0.037834
0.004545,0.016372,0.010458,0.011115,0.013744,-0.002682,-0.026993,0.020971,0.00356,-0.010567
0.010787,0.024913,0.019657,0.010458,0.01013,-0.001697,-0.031263,0.020971,-0.005967,0.00356
0.011115,0.023928,0.014072,0.014729,0.008159,-0.001697,-0.030935,0.017029,-0.008267,0.022613
0.005202,0.009473,0.017357,0.010458,0.011115,0.00126,-0.03192,0.014729,-0.014837,0.015058
-0.003339,-0.000383,0.013415,0.0167,0.011115,0.002574,-0.046046,0.015386,-0.004325,0.020642
-0.003668,-0.002354,0.008816,0.018014,0.006845,-0.003011,-0.037834,0.007173,-0.000383,0.013415
0.002574,0.005202,0.016043,0.017357,0.007173,-0.003011,-0.03422,0.020971,0.019657,0.007502
0.001588,0.009144,0.008159,0.023928,0.00783,-0.001368,-0.03192,0.019,0.035426,0.052508
-0.003339,0.00356,0.007502,0.02327,0.002245,-0.003996,-0.028964,0.020971,0.033126,0.033126
-0.013852,-0.003011,0.005202,0.023599,0.002245,0.006516,-0.036848,0.026227,0.043638,0.038711
-0.021408,0.006845,0.00356,0.018671,-0.000383,0.000603,-0.028635,0.033783,0.051194,0.043967
-0.01648,0.004217,0.008816,0.018343,0.004545,0.001588,-0.031592,0.032469,0.105728,0.031155
-0.006953,0.005202,0.009801,0.022285,-0.003011,-0.00104,-0.033563,0.030826,0.100143,0.056779
0.002574,-0.00531,0.015715,0.031812,0.005202,-0.010895,-0.032906,0.020971,0.109342,0.051194
0.015058,-0.01878,0.017686,0.030169,0.002245,0.009473,-0.029949,0.013744,0.092916,0.040682
0.004217,-0.032249,0.019328,0.022285,0.008487,0.005859,-0.033891,0.021299,0.109342,0.04561
0.000603,-0.02535,0.022285,0.001588,0.009144,0.00126,-0.031592,0.019985,0.113612,0.059407
-0.001697,-0.022722,0.024256,0.015058,-0.008267,-0.006296,-0.032577,0.017686,0.107042,0.037725
0.003888,-0.015166,0.022942,0.021956,0.00356,-0.005639,-0.028964,0.019328,0.092587,0.049223
0.004874,-0.001697,0.023599,0.035754,0.000603,-0.00991,-0.035862,0.026227,0.089631,0.047909
0.013744,0.008816,0.009801,0.041667,0.004874,-0.008596,-0.036191,0.024913,0.093573,0.042324
0.004545,0.01013,0.022613,0.035097,0.009144,-0.010567,-0.038491,0.019985,0.054151,0.033454
-0.00531,0.002902,0.014729,0.020971,0.011115,-0.009253,-0.035205,0.021299,0.03444,0.031155
-0.014509,-0.008596,0.013415,0.017029,0.009801,-0.010567,-0.029621,0.025899,0.018671,0.030169
-0.024036,-0.014509,0.011444,0.018014,0.000931,-0.002354,-0.024036,0.03214,0.004874,0.028527
-0.022065,-0.016151,0.013744,0.022285,0.002245,-0.005967,-0.024693,0.033126,-0.015823,0.019985
-0.017794,-0.020094,0.010787,0.024585,0.011444,-0.000383,-0.031592,0.027213,-0.011224,0.009801
-0.013852,-0.022722,0.011444,0.028198,0.017029,0.012758,-0.035862,0.025899,-0.006296,0.007502
-0.022065,-0.026993,0.006188,0.034112,0.030498,0.014401,-0.031592,0.024585,-0.009581,0.001588
-0.00531,-0.022393,-5.4e-05,0.037068,0.037068,0.010787,-0.027978,0.020642,-0.030278,-0.015823
-0.006624,-0.011552,-0.004982,0.036083,0.036083,-0.003339,-0.02765,0.026556,-0.063786,-0.00761
-0.004982,-0.002354,-0.00761,0.034112,0.02787,-0.013195,-0.030606,0.024585,-0.042433,-0.011881
0.000931,-0.003996,-0.004982,0.033783,0.018671,-0.017466,-0.02535,0.024913,-0.032906,-5.4e-05
0.011115,-0.005639,0.00126,0.030169,0.024913,-0.005639,-0.022722,0.030498,-0.031263,0.012101
0.011772,-5.4e-05,-0.00104,0.033126,0.022285,0.00783,-0.017794,0.033454,-0.028307,0.002902
0.014401,-0.003668,-0.00991,0.02787,0.019985,0.01013,-0.017466,0.029841,-0.009253,0.005859
0.017029,-0.002025,-0.006953,0.024256,0.019,0.006516,-0.024364,0.020314,-0.015166,0.001588
0.018343,0.004545,-0.006953,0.027541,0.0167,0.003231,-0.029949,0.013744,-0.01418,0.008159
0.025242,0.004545,0.005202,0.019985,0.015715,-0.00104,-0.028307,0.011772,-0.019108,0.021628
0.020314,-5.4e-05,0.011772,0.011444,0.012429,0.000931,-0.026993,0.017029,-0.02535,0.030826
0.017357,0.001588,0.004874,0.012101,0.005202,0.004874,-0.022722,0.021956,0.005531,0.031812
0.015715,-0.00531,0.012758,0.022613,-0.005639,0.007502,-0.019765,0.019985,-0.00104,0.038382
0.014072,0.000274,0.012758,0.028855,-0.008924,0.012101,-0.026335,0.020971,0.000603,0.041996
0.008816,0.001917,0.025242,0.021628,-0.004653,-0.005639,-0.026664,0.021956,0.014072,0.062364
0.004874,0.000274,0.033454,0.017357,0.002574,-0.010567,-0.026993,0.022285,0.037068,0.069591
-0.009253,-0.002354,0.033783,0.020971,0.012758,-0.012209,-0.022722,0.029184,0.001917,0.06762
-0.021736,-0.006624,0.038054,0.013744,0.017686,-0.00531,-0.01648,0.032469,0.015715,0.062035
-0.032577,-0.015823,0.035097,0.0167,0.009473,-0.001368,-0.012209,0.031812,0.028855,0.04988
-0.040133,-0.022722,0.037397,0.020314,0.005202,-0.00104,-0.028635,0.028198,0.044296,0.059079
-0.025021,-0.019437,0.036083,0.024585,0.00126,-0.001697,-0.033891,0.012101,0.042653,0.048238
-0.010567,-0.008596,0.037397,0.024256,-0.003339,-0.001697,-0.040133,0.015058,0.064006,0.053822
-5.4e-05,0.002902,0.040353,0.022613,0.000603,-0.003339,-0.037177,0.018671,0.084374,0.041996
-0.003996,0.01013,0.04101,0.024585,-0.003011,0.00126,-0.047689,0.027541,0.106057,0.029184
-0.010895,0.002574,0.038711,0.033126,-0.004325,0.002245,-0.037177,0.023928,0.115255,0.040682
-0.014509,-0.009253,0.04101,0.042981,-0.004653,0.003231,-0.041119,0.024585,0.093573,0.062364
-0.012209,-0.015494,0.030169,0.047909,-0.007939,0.000931,-0.042104,0.017686,0.088974,0.048566
-0.005967,-0.017794,0.032469,0.042981,-0.00991,0.00356,-0.040462,0.020642,0.059407,0.026884
-0.005639,-0.01418,0.034112,0.04331,-0.004325,0.001917,-0.048675,0.027541,0.046595,0.019328
-0.012538,-0.019765,0.03444,0.038382,0.006188,-0.001368,-0.039805,0.02327,0.014401,0.019985
-0.021408,-0.025678,0.04101,0.032797,0.009801,-0.002354,-0.037505,0.021956,0.00126,-0.000383
-0.019765,-0.019108,0.032797,0.022942,0.017029,-0.005639,-0.029292,0.014729,-0.01878,-0.018123
-0.008924,-0.009581,0.035097,0.017686,0.002902,-0.018451,-0.02305,0.015058,-0.051631,-0.015494
0.011444,0.000931,0.035426,0.016372,-0.007939,-0.001368,-0.017466,0.018671,-0.104194,-0.022393
0.009801,0.014729,0.037725,0.016372,-0.006296,-0.003668,-0.017466,0.025899,-0.140659,-0.008924
0.016043,0.004545,0.037068,0.025899,-0.003668,-0.004982,-0.017794,0.02327,-0.130804,0.005531
0.006188,-0.003668,0.03674,0.012429,0.00126,-0.002354,-0.017137,0.028198,-0.124562,0.013415
-0.008267,-0.024364,0.030169,0.009144,0.024913,0.002574,-0.028964,0.02787,-0.114378,0.0167
-0.010895,-0.037505,0.022613,0.010458,0.038711,0.006845,-0.016808,0.019,-0.131461,-0.00761
-0.020094,-0.038162,0.028527,0.012101,0.046924,0.005202,-0.026335,0.018671,-0.114378,-0.020094
-0.009253,-0.024693,0.023599,0.019,0.034769,0.00126,-0.029949,0.012429,-0.092039,-0.033563
0.000274,-0.023707,0.024256,0.021628,0.014401,-0.003339,-0.032249,0.013086,-0.071342,0.006188
0.000931,-0.024693,0.022942,0.024585,0.012429,-0.002682,-0.026007,0.015058,-0.05853,0.017029
-5.4e-05,-0.040133,0.017029,0.028855,0.011444,-0.004982,-0.025678,0.0167,-0.046046,0.020971
-0.012538,-0.031592,-0.000383,0.035097,0.012429,-0.003668,-0.02765,0.023928,-0.008924,0.033783
-0.012538,-0.036519,0.011772,0.040025,0.008487,-0.001368,-0.026335,0.024913,-0.014837,0.037725
-0.008596,-0.032906,0.01013,0.03214,0.021956,0.00126,-0.026993,0.027213,-5.4e-05,0.042981
-0.002682,-0.02305,0.013415,0.028855,0.015058,0.000603,-0.026335,0.029512,0.002902,0.052837
0.012101,-0.010567,0.014729,0.028198,0.012429,0.000274,-0.022393,0.025899,0.000603,0.039696
0.011115,-0.006624,0.011772,0.026227,0.013086,-0.00531,-0.024693,0.026556,0.012758,0.047581
0.010458,-0.008924,0.007173,0.029841,0.016043,-0.011552,-0.028635,0.015058,0.039368,0.045281
0.008487,-0.011552,0.007173,0.02787,0.006188,-0.009253,-0.034548,0.012758,0.035426,0.036411
-0.002354,-0.005639,0.008487,0.033126,0.005202,-0.009253,-0.038819,0.015386,0.051194,0.044296
0.012101,-0.002025,0.007173,0.034112,0.005859,-0.003011,-0.030606,0.015058,0.038711,0.035097
0.003231,-0.005639,-0.002025,0.034112,0.013415,-0.004653,-0.033234,0.017029,0.043638,0.053165
0.003888,-0.008267,0.009473,0.019,0.023928,-0.008924,-0.036519,0.018343,0.045938,0.030498
0.011772,-0.006296,0.0167,0.021299,0.029512,-0.013523,-0.037834,0.018343,0.036083,0.018014
0.017357,0.004217,0.023928,0.019657,0.031155,-0.002025,-0.042104,0.019328,0.02787,0.022613
0.008487,0.007502,0.025899,0.018014,0.026556,-0.001697,-0.034548,0.018014,0.009144,0.01013
0.003888,0.006845,0.020971,0.015715,0.017686,-0.002025,-0.035534,0.019657,0.052508,-0.015823
0.002574,0.004545,0.028527,0.006845,0.009801,-0.004325,-0.034877,0.020971,0.050209,0.014729
0.006188,0.005202,0.032469,0.000603,0.013086,-0.003996,-0.032577,0.024913,0.051523,0.015715
0.008487,0.006188,0.027541,-0.00104,0.013415,-0.00761,-0.030935,0.032797,0.057108,0.027213
0.0167,-5.4e-05,0.016043,-0.000711,0.010458,-0.00531,-0.02765,0.02327,0.04331,0.010458
0.009144,0.006845,-0.002682,0.013086,0.008159,-0.003339,-0.02765,0.026884,0.04331,-0.004982
0.009801,0.005859,-0.006953,0.0167,0.000603,-0.00104,-0.029949,0.026227,0.059407,0.007173
0.013415,0.008487,-0.006953,0.021299,-0.004325,-0.001697,-0.034548,0.025899,0.060393,0.008816
0.019985,0.011444,-0.002025,0.023599,-0.015166,-0.002354,-0.038819,0.032797,0.073533,0.019328
0.030498,0.020971,-0.008267,0.019985,-0.018451,-0.003339,-0.035534,0.022613,0.059079,0.007502
0.03214,0.027541,-0.003996,0.017357,-0.01418,0.002245,-0.037505,0.024256,0.064992,-0.003339
0.02327,0.022613,-0.005967,0.02327,-0.008924,0.004545,-0.035534,0.022613,0.071234,0.017029
-0.001368,0.00126,-0.005967,0.024913,-0.007282,0.004217,-0.026993,0.020314,0.092259,0.017357
-0.024693,-0.014509,-0.003339,0.021956,-0.010567,0.008159,-0.035534,0.030169,0.122482,0.038054
-0.042433,-0.021736,0.006188,0.017029,-0.012538,0.007173,-0.034877,0.033126,0.14285,0.056451
